Row,whistle_number,label,start_seconds,stop_seconds,pitch_whistles
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav1,1,1,1.521621622,2.097297297,5336.190326
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav2,2,2,2.411339511,3.083775755,4910.409712
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav4,4,1,71.38648649,71.53135135,1276.960401
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav5,5,2,71.81243243,71.97243243,1368.556044
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav6,6,3,72.32486486,72.50432432,1415.211623
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav7,7,4,72.75945946,73.01243243,1458.537241
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav8,8,5,73.20054054,73.44054054,1458.19556
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav9,9,6,73.64162162,73.87945946,1429.497569
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav10,10,7,74.06972973,74.22972973,1468.541873
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav11,11,8,74.5172973,74.76378378,1480.68255
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav12,12,9,74.97567568,75.26108108,1482.029078
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav13,13,10,75.42972973,75.69135135,1475.351014
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav14,14,11,75.87081081,76.11081081,1512.357109
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav15,15,12,76.29027027,76.52162162,1508.468098
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav16,16,13,76.70324324,76.93027027,1541.65002
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav17,17,14,77.10324324,77.35189189,1528.178005
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav18,18,15,77.53567568,77.76702703,1525.75713
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav19,19,16,77.96810811,78.24054054,1559.925094
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav20,20,17,78.42648649,78.66432432,1585.06054
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav21,21,18,78.81135135,79.10756757,1664.214636
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav22,22,1,113.2632432,113.7627027,3639.796613
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav23,23,2,114.0589189,114.1821622,3593.874172
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav24,24,3,114.5345946,115.1140541,3596.337312
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav25,25,4,115.3821622,115.9162162,3574.511719
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav26,26,5,116.0935135,116.6059459,3455.953803
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav27,27,1,158.8545946,159.552973,2246.595669
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav28,28,2,159.94,160.6989189,2274.241836
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav29,29,3,160.9735135,161.7843243,2118.852253
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav30,30,4,161.9594595,162.6037838,2301.611825
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav33,33,1,258.8675676,259.4145946,1617.828718
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav34,34,2,259.7345946,260.18,1620.943848
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav36,36,1,308.2427027,308.5064865,2937.978166
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav37,37,2,308.8372973,309.1594595,3023.184122
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav38,38,3,309.3778378,309.8556757,3003.060789
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav39,39,4,310.1367568,310.5518919,2998.934892
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav40,40,5,310.7616216,311.2545946,3016.268801
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav41,41,1,368.9172973,369.4816216,5227.427974
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav42,42,2,369.7216216,370.4697297,4980.498303
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav45,45,1,473.6805405,474.352973,1284.855842
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav46,46,2,474.6297297,475.207027,1318.201815
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav47,47,3,475.4254054,475.9724324,1338.136296
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav50,50,1,571.6697297,572.0762162,8021.9836
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav51,51,2,572.4351351,573.1616216,7569.084553
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav52,52,3,573.3864865,573.9875676,7632.820281
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav53,53,4,574.1735135,574.6989189,7572.996418
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav54,54,1,588.8740541,588.9605405,2277.247706
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav55,55,2,589.0275676,589.1097297,2287.748344
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav56,56,3,589.1637838,589.2567568,2236.722751
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav57,57,4,589.3,589.4016216,2292.570281
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav58,58,5,589.4448649,589.5486486,2331.701988
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav59,59,6,589.6048649,589.7108108,2283.800556
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav60,60,7,589.7583784,589.8513514,2311.997074
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav61,61,8,589.9010811,590.0156757,2364.68144
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav62,62,9,590.0740541,590.1778378,2293.161459
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav63,63,10,590.2275676,590.352973,2288.320376
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav64,64,11,590.4048649,590.5151351,2375.940777
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav65,65,12,590.5756757,590.6881081,2409.981851
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav66,66,13,590.7443243,590.8481081,2379.877649
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav67,67,1,600.2318919,600.8848649,1555.912074
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav68,68,2,601.2437838,601.8037838,1644.576264
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav69,69,3,602.0848649,602.6643243,1620.422618
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav70,70,4,602.9454054,603.6005405,1781.278555
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav71,71,5,603.7994595,604.4372973,1768.452487
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav72,72,6,604.6059459,605.1962162,1836.441166
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav73,73,1,638.4091892,638.7356757,5356.684492
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav74,74,2,639.0902703,639.6048649,5341.980259
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav75,75,3,639.8297297,640.26,5357.075099
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav76,76,4,640.4740541,641.0491892,5344.716922
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav77,77,1,651.2308108,651.687027,2893.240557
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav78,78,2,652.0481081,652.4891892,3022.06971
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav79,79,3,652.7659459,653.2221622,3101.466203
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav80,80,4,653.4664865,654.0135135,3125.974134
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav81,81,5,654.2275676,654.7659459,3118.557048
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav82,82,6,654.9216216,655.3713514,3143.964909
PAIR_Grandmaster_Mecca_280421_denoisedcut1ch2_Mecca.wav83,83,1,696.1,696.352973,7114.815811
